Medical_Condition_Upper Respiratory Infections,Medical_Condition_Milk Fever,Medical_Condition_Hip Dysplasia,BMI,Medical_Condition_Parasites,Medical_Condition_Foot Rot,Medical_Condition_Encephalitozoon,Medical_Condition_RHD,Medical_Condition_Canine Distemper,Weight_kg,Medical_Condition_Lyme Disease,Medical_Condition_Pasteurellosis,Medical_Condition_Caseous Lymphadenitis,Medical_Condition_Mastitis,Medical_Condition_Ketosis,Medical_Condition_FLUTD,Medical_Condition_Strangles,Medical_Condition_Heartworm,Species_Horse,Medical_Condition_Pancreatitis,Medical_Condition_GI Stasis,Medical_Condition_Hyperthyroidism,Medical_Condition_Chronic Kidney Disease,Medical_Condition_Parvovirus,Medical_Condition_Bloat,Medical_Condition_Equine Influenza,Medical_Condition_Scrapie,Species_Cow,Medical_Condition_Enterotoxemia,Medical_Condition_Myxomatosis,Species_Rabbit,Medical_Condition_Uterine Tumors,Medical_Condition_Pregnancy Toxemia,Species_Sheep,Medical_Condition_Dental Disease,Species_Dog,Medical_Condition_PPID,True Label,Predicted Label
False,False,False,0.7143399489591462,False,False,False,False,False,0.9799984904521096,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.4167844262122203,False,False,False,False,False,0.7703600271718619,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.3304157087718558,False,False,False,False,False,0.5714016152162427,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.4864910467593276,False,False,False,False,False,0.7383576118952374,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.6261784742581148,False,False,False,False,False,0.0507837069464362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,23
False,False,False,0.3243836078712589,False,False,False,False,False,0.5829119178805947,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.4448779870499652,False,False,False,False,False,0.774196794726646,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.4842553729989665,False,False,False,False,False,0.806337585226558,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.5222829181869951,False,False,False,False,False,0.9085968752358669,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.6049395735346845,False,False,False,False,False,0.8897275266057815,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.3775546790964503,False,False,False,False,False,0.6107756560243539,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.5795878767426655,False,False,False,False,False,0.9592925252220292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.5171577415476768,False,False,False,False,False,0.9463104133645306,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.2322569759348701,False,False,False,False,False,0.3726444763126777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.5000949106785059,False,False,False,False,False,0.953480765843963,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.3156096429249362,False,False,False,False,False,0.4728532971041839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.315799464281948,False,False,False,False,False,0.9085591365386066,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.2613418260814544,False,False,False,False,False,0.4258937781467783,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.211777360639487,False,False,False,False,False,0.3778649961003346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.6539345749056166,False,False,False,False,False,0.7829144337937454,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.2309282264357876,False,False,False,False,False,0.4112637431755856,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.3267880117267416,False,False,False,False,False,0.542393136588925,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.2452070107354522,False,False,False,False,False,0.3992502578810979,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.2862716976356695,False,False,False,False,False,0.4248999924522605,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.315799464281948,False,False,False,False,False,0.6789317432762221,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.4764726973614831,False,False,False,False,False,0.8104385236621631,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.5224094657583362,False,False,False,False,False,0.7714670289581602,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.5974099930398835,False,False,False,False,False,0.963406043223388,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.315377639044144,False,False,False,False,False,0.5798928220997811,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.368084702507751,False,False,False,False,False,0.523825697536921,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.3786092421909603,False,False,False,False,False,0.5526203235464311,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.5006432834876511,False,False,False,False,False,0.6133544670037989,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.4007128846518887,False,False,False,False,False,0.4920119757465972,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.4676776411532702,False,False,False,False,False,0.8265781065237627,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.5001581844641765,False,False,False,False,False,0.7318791355322413,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.4608229810389556,False,False,False,False,False,0.683183636500868,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.6796026406259886,False,False,False,False,False,0.988074571665786,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.2583890494168266,False,False,False,False,False,0.491521372682215,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.3135637905215869,False,False,False,False,False,0.566093038468312,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.315799464281948,False,False,False,False,False,0.5493873751478099,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.3881846750891106,False,False,False,False,False,0.5139758975520164,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.3666926792229979,False,False,False,False,False,0.455380280272725,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.4403644570054627,False,False,False,False,False,0.7194002063048783,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.4227954358509269,False,False,False,False,False,0.7897073993005761,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.4736464682681965,False,False,False,False,False,0.7604095906609303,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.53234345010862,False,False,False,False,False,0.8747578433592471,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.513466770716892,False,False,False,False,False,0.944964399828918,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.3177820428996267,False,False,False,False,False,0.4925654766397463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.5317528947756944,False,False,False,False,False,0.7145319143583163,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.5596988167802079,False,False,False,False,False,0.6998641406898634,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.5709615506295742,False,False,False,False,False,0.7336528543034694,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.4832008099044566,False,False,False,False,False,0.8275718922182805,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.4567101849703668,False,False,False,False,False,0.7969909678717889,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.315799464281948,False,False,False,False,False,0.4807658439630664,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.4144854786661886,False,False,False,False,False,0.7646363247540695,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.4184084533777655,False,False,False,False,False,0.7343069917226457,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.2374454263598591,False,False,False,False,False,0.395866354693436,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.409866492312235,False,False,False,False,False,0.7715047676554204,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.5986543774914054,False,False,False,False,False,0.8021989080936925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.2629869445088899,False,False,False,False,False,0.490716280473998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.6233522451648282,False,False,False,False,False,0.7845875160389463,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.7431084301773775,False,False,False,False,False,0.8921050645331722,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.6910551958323667,False,False,False,False,False,0.9544242332754672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.592158268829224,False,False,False,False,False,0.7758698769718468,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.7179043722185898,False,False,False,False,False,0.0507837069464362,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,23
False,False,False,0.3880370362558792,False,False,False,False,False,0.599139557702468,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.8150929070086264,False,False,False,False,False,0.9887035499534556,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.2831923733997005,False,False,False,False,False,0.5211336704656955,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.4634382975133402,False,False,False,False,False,0.7768259239691044,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.497458502942231,False,False,False,False,False,0.7201549802500817,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.714951595553962,False,False,False,False,False,0.96975872392885,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.410604686478392,False,False,False,False,False,0.5271592824615694,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.4636070276084618,False,False,False,False,False,0.7585855536266887,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.3104422837618374,False,False,False,False,False,0.4203713487810401,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.2949612975344315,False,False,False,False,False,0.4276800764837598,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.505515364984287,False,False,False,False,False,0.6446146879009735,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.2872629869445089,False,False,False,False,False,0.4669660603315973,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.4570687364225002,False,False,False,False,False,0.8865574760359272,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.3545441123742434,False,False,False,False,False,0.5446071401615216,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.6413009090333874,False,False,False,False,False,0.8231816237703473,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.2436462573555775,False,False,False,False,False,0.4200317005056985,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.6794128192689768,False,False,False,False,False,0.8926837245578282,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.2637040474131567,False,False,False,False,False,0.4058796890331345,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.3826798557357686,False,False,False,False,False,0.655005409213274,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.4541159597578723,False,False,False,False,False,0.5975671119832943,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.250901651445806,False,False,False,False,False,0.4185724708783053,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.4877565224727395,False,False,False,False,False,0.7380053840541423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.2757260666905701,False,False,False,False,False,0.4392658565426321,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.4835804526184801,False,False,False,False,False,0.7546481495458776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.4336152532005989,False,False,False,False,False,0.5329333031423754,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.5932971969712948,False,False,False,False,False,0.991584270510982,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.3390209436230569,False,False,False,False,False,0.5687724859737842,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.2971126062472318,False,False,False,False,False,0.3941429541852215,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.4892750933288339,False,False,False,False,False,0.6008252195134224,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.4121865311201569,False,False,False,False,False,0.7260170578911616,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.3451374095712146,False,False,False,False,False,0.5383425164163332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.5475924324552338,False,False,False,False,False,0.7327848642664855,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.2779828317128214,False,False,False,False,False,0.4067854177673787,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.3487440153544386,False,False,False,False,False,0.5605328704053135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.2658342648640668,False,False,False,False,False,0.4548519385110826,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.3070254993356253,False,False,False,False,False,0.4171006616851586,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.6490624934089807,False,False,False,False,False,0.9236671950084282,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.2960580431527218,False,False,False,False,False,0.5771253176340352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.4499820724273933,False,False,False,False,False,0.0507837069464362,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.4923544175648029,False,False,False,False,False,0.7553777643595743,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.3811823761415646,False,False,False,False,False,0.4530153219110876,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.4927973340644971,False,False,False,False,False,0.7773165270334866,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.2839727500896379,False,False,False,False,False,0.4804890935164917,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.6075127074852888,False,False,False,False,False,0.8476111404634311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.4235547212789741,False,False,False,False,False,0.55680931894231,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.3973382827494569,False,False,False,False,False,0.6688680906735099,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.4135363718811297,False,False,False,False,False,0.5882708128915389,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.4782654546221501,False,False,False,False,False,0.674705009183083,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.3010988547444794,False,False,False,False,False,0.5337635544820992,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.4523442937590956,False,False,False,False,False,0.8447681586031649,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.669246831037901,False,False,False,False,False,0.8092812036128513,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.2977664353658279,False,False,False,False,False,0.3820539914962135,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.3442937590956067,False,False,False,False,False,0.5371726168012679,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.5982325522536013,False,False,False,False,False,0.7846378343019599,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.2432877059034442,False,False,False,False,False,0.3736760007044557,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.4400691793389998,False,False,False,False,False,0.7096762019775077,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.4950330078248581,False,False,False,False,False,0.9297808639645758,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.5033429650095965,False,False,False,False,False,0.9362719198933253,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.483348448737688,False,False,False,False,False,0.6337082043927843,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.3995528652479277,False,False,False,False,False,0.5178881425013208,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.315799464281948,False,False,False,False,False,0.4886280725589352,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.6449918798641723,False,False,False,False,False,0.8482023800538404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.4496024297133698,False,False,False,False,False,0.7752912169471908,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.5615126653027651,False,False,False,False,False,0.8937655672126198,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.4248623795161664,False,False,False,False,False,0.6862907892419552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.3417417164068926,False,False,False,False,False,0.6621757616927063,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.446354375382279,False,False,False,False,False,0.5323294839862127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.4202012106384325,False,False,False,False,False,0.5427327848642665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.315799464281948,False,False,False,False,False,0.4136915993659899,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.3035665323856326,False,False,False,False,False,0.4962009711424761,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.653027650644338,False,False,False,False,False,0.8147407351498225,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.6114145909349756,False,False,False,False,False,0.8716003723551462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.315799464281948,False,False,False,False,False,0.4460210833522027,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,19
False,False,False,0.3443992154050577,False,False,False,False,False,0.5952524718846705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,23,11
False,False,False,0.3354987028873938,False,False,False,False,False,0.5522555161395828,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.5516208634762618,False,False,False,False,False,0.9213022366467908,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.315799464281948,False,False,False,False,False,0.8164263969607768,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
False,False,False,0.4933667981355324,False,False,False,False,False,0.8802047953304651,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.2241579313690338,False,False,False,False,False,0.4280448838906081,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,30,11
False,False,False,0.3611245860839854,False,False,False,False,False,0.6638865826351673,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,19
False,False,False,0.5853246999767996,False,False,False,False,False,0.7306840767856693,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,19
